Table Name,Column Name,Column Type,Is Nullable,Column Key,Extra,Default_Value,REFERENCED_TABLE_NAME,REFERENCED_COLUMN_NAME,Max_Length,NUMERIC_PRECISION,NUMERIC_SCALE,context_for_ai
ab_absence_documents,file_name,text,NO,,,,,,65535.0,,,"The file_name column in ab_absence_documents stores the actual name of uploaded documents related to employee absences, such as ""medical_certificate.pdf"" or ""leave_request_form.docx"". This required (non-nullable) text field is essential for identifying and retrieving specific absence-related documents, and can be used in SQL queries to search for or filter documents by their file names."
ab_absence_documents,hr_form_question_id,int,NO,,,,,,,10.0,0.0,"The hr_form_question_id column in the ab_absence_documents table is a required integer field that links to specific questions or sections on HR forms related to employee absences. This column helps organize and associate uploaded documents with their corresponding form questions, enabling precise tracking of which documents answer or support specific parts of absence-related questionnaires or forms."
ab_absence_documents,status,tinyint,NO,,,,,,,3.0,0.0,"The 'status' column in the ab_absence_documents table is a required tinyint field that indicates the current state of absence-related documents (such as whether they are active, archived, or pending review). When querying this table, you can use the status field to filter documents based on their current state, typically using equality comparisons (e.g., WHERE status = 1)."
ab_absence_documents,created_at,datetime,YES,,DEFAULT_GENERATED,CURRENT_TIMESTAMP,,,,,,"The created_at column in the ab_absence_documents table records the timestamp when an absence-related document was initially uploaded or created in the system, automatically populated with CURRENT_TIMESTAMP. When querying absence documents, this column can be used to filter or sort records by their creation date, such as finding recently uploaded documents or tracking document submissions within specific time periods."
ab_absence_documents,updated_at,datetime,YES,,,,,,,,,The `updated_at` column in the `ab_absence_documents` table records the date and time when an absence-related document record was last modified. This datetime field helps track the chronological history of document updates and can be useful for auditing changes or filtering documents based on when they were last updated.
ab_absence_documents,created_by,int,YES,,,,,,,10.0,0.0,"The `created_by` column in the `ab_absence_documents` table stores the user ID (as an integer) of the person who uploaded or created the absence-related document. This column can be used to track document ownership and audit document creation, and it's typically joined with a users or employees table to get the actual creator's details."
ab_absence_documents,updated_by,int,YES,,,,,,,10.0,0.0,"The ""updated_by"" column in the ab_absence_documents table stores the user ID (as an integer) of the person who last modified the absence document record. This column can be used to track document modifications and is commonly joined with a users or employees table to retrieve the name or details of the person who made the update, though it can be null if the last modifier is unknown or not tracked."
ab_absence_requests,ab_absence_request_id,int,NO,PRI,auto_increment,,,,,10.0,0.0,"The ab_absence_request_id column serves as the primary key in the ab_absence_requests table, uniquely identifying each absence request record with a non-nullable integer value. This column should be used when joining to related tables or when specifically querying for individual absence requests, and its values are typically referenced in WHERE clauses or JOIN conditions."
ab_absence_requests,employee_id,int,NO,,,,,,,10.0,0.0,"The employee_id column in the ab_absence_requests table is a required integer field that identifies which employee submitted the absence request. This column likely serves as a foreign key linking to an employee master table, allowing queries to connect absence requests with employee information, though no explicit foreign key constraint is defined in the provided schema."
ab_absence_requests,hr_form_id,int,NO,,,,,,,10.0,0.0,"The hr_form_id column in the ab_absence_requests table is a required integer field that likely serves as a reference to an associated HR form or document for each absence request. When querying absence requests, this column can be used to link to specific HR documentation or to filter/group requests based on their associated form identifiers."
ab_absence_requests,department_id,int,YES,,,,,,,10.0,0.0,"The department_id column in the ab_absence_requests table is an integer field that identifies which department an employee's absence request belongs to, enabling filtering and grouping of absence requests by organizational unit. This optional field (as it's nullable) can be used in JOIN operations with a departments table to retrieve department names or other department-related information when analyzing absence patterns across the organization."
ab_absence_requests,status,tinyint,NO,,,,,,,3.0,0.0,"The 'status' column in the ab_absence_requests table is a required (non-nullable) tinyint field that represents the current state of an employee's absence request, likely using numeric codes to indicate states such as pending, approved, or rejected. When querying this column, you can use numeric comparisons to filter absence requests based on their status, though you should refer to the application's status code documentation for the specific meaning of each value."
ab_absence_requests,form_details,longtext,YES,,,,,,4294967295.0,,,"The 'form_details' column in the ab_absence_requests table stores comprehensive information about absence requests in a longtext format, likely containing JSON or structured text data with detailed form submissions. This column can be used to store and query additional request-specific information that doesn't fit into standard columns, such as supporting documentation, notes, or custom form fields related to the absence request."
ab_absence_requests,comment,longtext,YES,,,,,,4294967295.0,,,"The 'comment' column in the ab_absence_requests table stores optional detailed text notes or explanations related to employee absence requests. This longtext field can be used to capture additional context about the absence, such as specific reasons for the leave, special circumstances, or any relevant communication between employees and managers."
